"","seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
"84",166,95025650,72342200,296.18,304,22.7628884570718,46.87,47,12.748265875337,249.31,257,10.6881365366589,0.202675133058425,0.200833333333333,0.209809264305177,0.19633307868602,0.00518541751798889,0.240468321982447,0.235833333333333,0.2592,0.230699364214351,0.0115898931483791,84
"85",181,56912509.89208,77760500,260.87,238,32.3468122482921,55.03,22,46.2224430598843,205.84,222,58.0088324866537,0.174089468700237,0.201634877384196,0.206666666666667,0.0611153552330023,0.0520557028297435,0.217992119773052,0.216167120799273,0.2448,0.168831168831169,0.0250963179428247,85
"86",32,86212209,78082000,260.57,253,16.4090730014732,20.23,21,4.86765245308664,240.34,238,13.0215206485264,0.200894180050222,0.201680672268908,0.207992733878292,0.1904,0.00696535891222366,0.217795115063117,0.223071046600458,0.227066303360581,0.204,0.0098091707352557,86
"87",191,74056188,78082000,310.87,309,30.0358893070381,70.87,78,16.665245393945,240,226,17.6789551316093,0.198816897946099,0.201680672268908,0.2056,0.1875,0.00793837107357475,0.257793573123676,0.261268143621085,0.280653950953678,0.226666666666667,0.0225531931397353,87
"88",189,267341517,80033700,283.34,284,7.23518339697611,35.28,42,9.71209804753064,248.06,248,4.22072807161815,0.205237020928956,0.200133333333333,0.228882833787466,0.192513368983957,0.0144945246925273,0.234479086615474,0.235683333333333,0.256130790190736,0.207792207792208,0.0174609918198957,88
"89",17,83925402,83646400,267.21,251,21.0661751956481,25.11,19,14.1606190300118,242.1,235,13.6029557097127,0.201382855814112,0.20244461420932,0.207992733878292,0.195833333333333,0.00492925297956318,0.222178866052738,0.221248965278457,0.2408,0.209166666666667,0.0116851699251126,89
"90",83,199169362.4,83646400,279.98,296,27.6920219703813,38.42,51,19.0788793267224,241.56,245,16.8632766984979,0.201401141193262,0.20244461420932,0.22252497729337,0.1728,0.0185163265193871,0.234192107908013,0.2525,0.268846503178928,0.1856,0.0330133536910198,90
"91",92,123184276,83824250,301.33,302.5,26.310905293694,62.81,67,13.4552719569076,238.52,233,34.7448070387737,0.196630981841634,0.197497184377838,0.217723453017571,0.170833333333333,0.0174808071615484,0.249285542863665,0.247282663374986,0.264,0.234166666666667,0.01025731953342,91
"92",35,341907927,84064900,335.32,316,35.6460943218754,81.37,73,26.1366475171232,253.95,246,15.8365228047528,0.210513134187339,0.2025,0.228882833787466,0.1968,0.0134582762686752,0.276769476107907,0.268846503178928,0.305576776165011,0.263333333333333,0.0143330034847183,92
"93",190,200128178,89538200,325.28,320,50.891661518575,76.41,61,22.8796124675805,248.87,254,31.5055406382606,0.205135848912267,0.2032,0.221543162719633,0.18346957311535,0.014740587136926,0.267665654460942,0.2632,0.312452253628724,0.237965485921889,0.0259106518756896,93
"94",125,276628053,96231100,309.22,322,17.6895677754096,51.39,61,17.1068507748897,257.83,261,4.42913905034294,0.210548693895195,0.204,0.227066303360581,0.19938884644767,0.0108561248775502,0.251971195830723,0.245989304812834,0.2656,0.244166666666667,0.00902056830325742,94
"95",66,75832256.2,97687200,306.04,302,5.82908070094949,72.8,73,7.84702221073431,233.24,229,10.6031441877712,0.19516124295921,0.204166666666667,0.207992733878292,0.1736,0.0140786179531026,0.255988306631446,0.255833333333333,0.274296094459582,0.2408,0.0139257889942255,95
